"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"9180","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c6","-","-","-"
"9181","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c7","-","-","-"
"9182","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c8","-","-","-"
"9183","Krapina","Krapina Layer 1-9 human remains 703","Complex II Unit c9","-","-","-"
"9184","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c1","-","-","-"
"9185","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c2","-","-","-"
"9186","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c3","-","-","-"
"9187","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c4","-","-","-"
"9188","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c5","-","-","-"
"9189","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c6","-","-","-"
"9190","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c7","-","-","-"
"9191","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c8","-","-","-"
"9192","Krapina","Krapina Layer 1-9 human remains 704","Complex II Unit c9","-","-","-"
"9193","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c1","-","-","-"
"9194","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c2","-","-","-"
"9195","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c3","-","-","-"
"9196","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c4","-","-","-"
"9197","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c5","-","-","-"
"9198","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c6","-","-","-"
"9199","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c7","-","-","-"
"9200","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c8","-","-","-"
"9201","Krapina","Krapina Layer 1-9 human remains 705","Complex II Unit c9","-","-","-"
"9202","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c1","-","-","-"
"9203","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c2","-","-","-"
"9204","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c3","-","-","-"
"9205","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c4","-","-","-"
"9206","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c5","-","-","-"
"9207","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c6","-","-","-"
"9208","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c7","-","-","-"
"9209","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c8","-","-","-"
"9210","Krapina","Krapina Layer 1-9 human remains 706","Complex II Unit c9","-","-","-"
"9211","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c1","-","-","-"
"9212","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c2","-","-","-"
"9213","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c3","-","-","-"
"9214","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c4","-","-","-"
"9215","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c5","-","-","-"
"9216","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c6","-","-","-"
"9217","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c7","-","-","-"
"9218","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c8","-","-","-"
"9219","Krapina","Krapina Layer 1-9 human remains 707","Complex II Unit c9","-","-","-"
"9220","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c1","-","-","-"
"9221","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c2","-","-","-"
"9222","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c3","-","-","-"
"9223","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c4","-","-","-"
"9224","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c5","-","-","-"
"9225","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c6","-","-","-"
"9226","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c7","-","-","-"
"9227","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c8","-","-","-"
"9228","Krapina","Krapina Layer 1-9 human remains 708","Complex II Unit c9","-","-","-"
"9229","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c1","-","-","-"
"9230","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c2","-","-","-"
"9231","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c3","-","-","-"
"9232","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c4","-","-","-"
"9233","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c5","-","-","-"
"9234","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c6","-","-","-"
"9235","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c7","-","-","-"
"9236","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c8","-","-","-"
"9237","Krapina","Krapina Layer 1-9 human remains 709","Complex II Unit c9","-","-","-"
"9238","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c1","-","-","-"
"9239","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c2","-","-","-"
"9240","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c3","-","-","-"
"9241","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c4","-","-","-"
"9242","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c5","-","-","-"
"9243","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c6","-","-","-"
"9244","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c7","-","-","-"
"9245","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c8","-","-","-"
"9246","Krapina","Krapina Layer 1-9 human remains 710","Complex II Unit c9","-","-","-"
"9247","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c1","-","-","-"
"9248","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c2","-","-","-"
"9249","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c3","-","-","-"
"9250","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c4","-","-","-"
"9251","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c5","-","-","-"
"9252","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c6","-","-","-"
"9253","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c7","-","-","-"
"9254","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c8","-","-","-"
"9255","Krapina","Krapina Layer 1-9 human remains 711","Complex II Unit c9","-","-","-"
"9256","Krems-Hundssteig","Krems-Hundssteig AH 3,1 Fauna","GH 20","-","-","-"
"9257","Krems-Hundssteig","Krems-Hundssteig AH 3,2 Fauna","GH 20","-","-","-"
"9258","Krems-Hundssteig","Krems-Hundssteig AH 3,34 Fauna","GH 20","-","-","-"
"9259","Krems-Hundssteig","Krems-Hundssteig AH 3,4 Fauna","GH 21","-","-","-"
"9260","Krems-Hundssteig","Krems-Hundssteig AH 3,5 Fauna","GH 22","-","-","-"
"9261","Krems-Hundssteig","Krems-Hundssteig AH 3,7 Fauna","GH 22","-","-","-"
"9262","Krems-Hundssteig","Krems-Hundssteig AH 4 Fauna","GH 27","-","-","-"
"9263","Krems-Wachtberg","Krems-Wachtberg layer 2 fauna","Layer 2","-","-","-"
"9264","Ksar Akil","Ksar Akil, human remains 03","Level XXV","-","-","-"
"9265","Ksar Akil","Ksar Akil, XIV, Fauna","Level XIV","-","-","-"
"9266","Ksar Akil","Ksar Akil, XVI, Fauna","Level XVI","-","-","-"
"9267","Ksar Akil","Ksar Akil, XVIII, Fauna","Level XVIII","-","-","-"
"9268","Ksar Akil","Ksar Akil, XXII, Fauna","Level XXII","-","-","-"
"9269","Ksar Akil","Ksar Akil, XXV, Fauna","Level XXV","-","-","-"
"9270","Ksar Akil","Ksar Akil, I, Fauna","Level I","-","-","-"
"9271","Ksar Akil","Ksar Akil, II, Fauna","Level II","-","-","-"
"9272","Ksar Akil","Ksar Akil, III, Fauna","Level III","-","-","-"
"9273","Ksar Akil","Ksar Akil, IV, Fauna","Level IV","-","-","-"
"9274","Ksar Akil","Ksar Akil, IX, Fauna","Level IX","-","-","-"
"9275","Ksar Akil","Ksar Akil, V, Fauna","Level V","-","-","-"
"9276","Ksar Akil","Ksar Akil, VI, Fauna","Level VI","-","-","-"
"9277","Ksar Akil","Ksar Akil, VII, Fauna","Level VII","-","-","-"
"9278","Ksar Akil","Ksar Akil, VIII, Fauna","Level VIII","-","-","-"
"9279","Ksar Akil","Ksar Akil, X, Fauna","Level X","-","-","-"
"9280","Ksar Akil","Ksar Akil, XI, Fauna","Level XI","-","-","-"
"9281","Ksar Akil","Ksar Akil, XII, Fauna","Level XII","-","-","-"
"9282","Ksar Akil","Ksar Akil, XIII, Fauna","Level XIII","-","-","-"
"9283","Ksar Akil","Ksar Akil, XIX, Fauna","Level XIX","-","-","-"
"9284","Ksar Akil","Ksar Akil, XV, Fauna","Level XV","-","-","-"
"9285","Ksar Akil","Ksar Akil, XVII, Fauna","Level XVII","-","-","-"
"9286","Ksar Akil","Ksar Akil, XX, Fauna","Level XX","-","-","-"
"9287","Ksar Akil","Ksar Akil, XXI, Fauna","Level XXI","-","-","-"
"9288","Ksar Akil","Ksar Akil, XXIII, Fauna","Level XXIII","-","-","-"
"9289","Ksar Akil","Ksar Akil, XXIV, Fauna","Level XXIV","-","-","-"
"9290","Ksar Akil","Ksar Akil, XXIX, Fauna","Level XXIX","-","-","-"
"9291","Ksar Akil","Ksar Akil, XXVI, Fauna","Level XXVIA","-","-","-"
"9292","Ksar Akil","Ksar Akil, XXVI, Fauna","Level XXVIB","-","-","-"
"9293","Ksar Akil","Ksar Akil, XXVII, Fauna","Level XXVIIA","-","-","-"
"9294","Ksar Akil","Ksar Akil, XXVII, Fauna","Level XXVIIB","-","-","-"
"9295","Ksar Akil","Ksar Akil, XXVIII, Fauna","Level XXVIIIA","-","-","-"
"9296","Ksar Akil","Ksar Akil, XXVIII, Fauna","Level XXVIIIB","-","-","-"
"9297","Ksar Akil","Ksar Akil, XXX, Fauna","Level XXX","-","-","-"
"9298","Ksar Akil","Ksar Akil, XXXI, Fauna","Level XXXI","-","-","-"
"9299","Ksar Akil","Ksar Akil, XXXII, Fauna","Level XXXII","-","-","-"
"9300","Ksar Akil","Ksar Akil, XXXIII, Fauna","Level XXXIII","-","-","-"
"9301","Ksar Akil","Ksar Akil, XXXIV, Fauna","Level XXXIV","-","-","-"
"9302","Ksar Akil","Ksar Akil, XXXV, Fauna","Level XXXV","-","-","-"
"9303","Ksar Akil","Ksar Akil, XXXVI, Fauna","Level XXXVI","-","-","-"
"9304","Ksar Akil","Ksar Akil, IX, micromammals","Level IX","-","-","-"
"9305","Ksar Akil","Ksar Akil, XVIII, micromammals","Level XVIII","-","-","-"
"9306","Ksar Akil","Ksar Akil, XXII, micromammals","Level XXII","-","-","-"
"9307","Ksar Akil","Ksar Akil, XXVI, micromammals","Level XXVIA","-","-","-"
"9308","Ksar Akil","Ksar Akil, XXVI, micromammals","Level XXVIB","-","-","-"
"9309","Ksar Akil","Ksar Akil, XXVII, micromammals","Level XXVIIA","-","-","-"
"9310","Ksar Akil","Ksar Akil, XXVII, micromammals","Level XXVIIB","-","-","-"
"9311","Ksar Akil","Ksar Akil, XXVIII, micromammals","Level XXVIIIA","-","-","-"
"9312","Ksar Akil","Ksar Akil, XXVIII, micromammals","Level XXVIIIB","-","-","-"
"9313","Ksar Akil","Ksar Akil, XXXII, micromammals","Level XXXII","-","-","-"
"9314","Ksar Akil","Ksar Akil, XXXIII, micromammals","Level XXXIII","-","-","-"
"9315","Kudaro I","Kudaro I Layer 5a Fauna","Layer 5a","-","-","-"
"9316","Kudaro I","Kudaro I Fauna","Middle+Late Pleistocene Faunal Remains","-","-","-"
"9317","Kudaro III","Kuadaro III, Layer 3, Fauna","Layer 3","-","-","-"
"9318","Kudaro III","Kuadaro III, Layer 4, Fauna","Layer 4","-","-","-"
"9319","Kudaro III","Kuadaro III, Layer 5, Fauna","Layer 5","-","-","-"
"9320","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 1","-","-","-"
"9321","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 3","-","-","-"
"9322","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 4","-","-","-"
"9323","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 5","-","-","-"
"9324","Kulna Cave","Kulna layer 2 fauna","Unit 2","-","-","-"
"9325","Kulna Cave","Kulna layer 3 fauna","Unit 3","-","-","-"
"9326","Kulna Cave","Kulna layer 4 fauna","Unit 4","-","-","-"
"9327","Kulna Cave","Kulna layer 5 sector A fauna","Unit 5","-","-","-"
"9328","Kulna Cave","Kulna layer 5 sector D fauna","Unit 5","-","-","-"
"9329","Kulna Cave","Kulna layer 6 fauna","Unit 6","-","-","-"
"9330","Kulna Cave","Kulna layer 6a fauna","Unit 6a","-","-","-"
"9331","Kulna Cave","Kulna layer 7a fauna","Unit 7a","-","-","-"
"9332","Kulna Cave","Kulna layer 7b fauna","Unit 7b","-","-","-"
"9333","Kulna Cave","Kulna layer 7c fauna","Unit 7c","-","-","-"
"9334","Kulna Cave","Kulna layer 7d fauna","Unit 7d","-","-","-"
"9335","Kulna Cave","Kulna layer 8 fauna","Unit 8a","-","-","-"
"9336","Kulna Cave","Kulna layer 8 fauna","Unit 8b","-","-","-"
"9337","Kulna Cave","Kulna layer 9 fauna","Unit 9a","-","-","-"
"9338","Kulna Cave","Kulna layer 9 fauna","Unit 9b","-","-","-"
"9339","Kulna Cave","Kulna layer 11a fauna","Unit 11","-","-","-"
"9340","Kulna Cave","Kulna layer 11b fauna","Unit 11","-","-","-"
"9341","Kulna Cave","Kulna layer 11 fauna","Unit 11","-","-","-"
"9342","Kulna Cave","Kulna layer 11d fauna","Unit 11","-","-","-"
"9343","Kulna Cave","Kulna layer 12 fauna","Unit 12a","-","-","-"
"9344","Kulna Cave","Kulna layer 12 fauna","Unit 12b","-","-","-"
"9345","Kulna Cave","Kulna layer 13b fauna","Unit 13b","-","-","-"
"9346","Kulna Cave","Kulna layer 7a human remains 1","Unit 7a","-","-","-"
"9347","Kulna Cave","Kulna layer 7a human remains 2","Unit 7a","-","-","-"
"9348","Kulna Cave","Kulna layer 7a human remains 3","Unit 7a","-","-","-"
"9349","Kulna Cave","Kulna layer 7a human remains 4","Unit 7a","-","-","-"
"9350","Kulna Cave","Kulna layer 7a human remains 5","Unit 7a","-","-","-"
"9351","Kulna Cave","Kulna layer 14, micromammals","Unit 14","-","-","-"
"9352","Kulychivka","Cultural layer II mammal fauna assemblage","Layer 3","-","-","-"
"9353","Kulychivka","Cultural layer II mammal fauna assemblage","Layer 4","-","-","-"
"9354","Kulychivka","Cultural layer I mammal fauna assemblage","Layer 1","-","-","-"
"9355","Kulychivka","Cultural layer I mammal fauna assemblage","Layer 2","-","-","-"
"9356","La Cala","La Cala Unit Q1 Macro-Mammal Fauna","Unit Q","-","-","-"
"9357","La Cala","La Cala Unit Q2 Macro-Mammal Fauna","Unit Q","-","-","-"
"9358","La Cala","La Cala Unit Q3 Macro-Mammal Fauna","Unit Q","-","-","-"
"9359","La Cala","La Cala Unit Q4 Macro-Mammal Fauna","Unit Q","-","-","-"
"9360","La Cala","La Cala Unit Q5 Macro-Mammal Fauna","Unit Q","-","-","-"
"9361","La Cala","La Cala Unit Q6.7 Macro-Mammal Fauna","Unit Q","-","-","-"
"9362","La Cala","La Cala Unit 1d Macro-Mammal Fauna","Unit GB1d","-","-","-"
"9363","La Cala","La Cala Unit 1m Macro-Mammal Fauna","Unit GB1m-GB2","-","-","-"
"9364","La Cala","La Cala Unit 2 Macro-Mammal Fauna","Unit GB1m-GB2","-","-","-"
"9365","La Cala","La Cala Unit 3d Macro-Mammal Fauna","Unit GB3d","-","-","-"
"9366","La Cala","La Cala Unit 3m Macro-Mammal Fauna","Unit GB3m","-","-","-"
"9367","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 2","Unit 2","-","-","-"
"9368","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 3","Unit 3","-","-","-"
"9369","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 4","Unit 4","-","-","-"
"9370","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 6","Unit 6","-","-","-"
"9371","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8 prime","-","-","-"
"9372","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8a","-","-","-"
"9373","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8b","-","-","-"
"9374","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8c","-","-","-"
"9375","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8d","-","-","-"
"9376","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 9","Unit 9","-","-","-"
"9377","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 9","Unit 9 prime","-","-","-"
"9378","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 10","Unit 10","-","-","-"
"9379","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 10","Unit 10","-","-","-"
"9380","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 9","Unit 9","-","-","-"
"9381","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 6","Unit 6","-","-","-"
"9382","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 4","Unit 4","-","-","-"
"9383","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Aurignacienne","Unit 2","-","-","-"
"9384","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 1","Unit 12","-","-","-"
"9385","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 2","Unit 12","-","-","-"
"9386","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 3","Unit 12","-","-","-"
"9387","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 4","Unit 12","-","-","-"
"9388","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 5","Unit 11","-","-","-"
"9389","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 6","Unit 11","-","-","-"
"9390","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 7","Unit 11","-","-","-"
