"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"501","Amud Cave","human remains 09","Layer B2","52700","5500","TL (thermoluminescence) dating"
"503","Amud Cave","human remains 09","Layer B2","52400","6800","TL (thermoluminescence) dating"
"505","Amud Cave","human remains 09","Layer B2","45600","3000","TL (thermoluminescence) dating"
"507","Amud Cave","human remains 09","Layer B2","44100","3100","TL (thermoluminescence) dating"
"509","Amud Cave","human remains 09","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"510","Amud Cave","human remains 10","Layer B2","53100","5500","TL (thermoluminescence) dating"
"512","Amud Cave","human remains 10","Layer B2","44500","3900","TL (thermoluminescence) dating"
"514","Amud Cave","human remains 10","Layer B2","55400","4000","TL (thermoluminescence) dating"
"516","Amud Cave","human remains 10","Layer B2","59500","4500","TL (thermoluminescence) dating"
"518","Amud Cave","human remains 10","Layer B2","52700","5500","TL (thermoluminescence) dating"
"520","Amud Cave","human remains 10","Layer B2","52400","6800","TL (thermoluminescence) dating"
"522","Amud Cave","human remains 10","Layer B2","45600","3000","TL (thermoluminescence) dating"
"524","Amud Cave","human remains 10","Layer B2","44100","3100","TL (thermoluminescence) dating"
"526","Amud Cave","human remains 10","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"527","Amud Cave","human remains 11","Layer B2","53100","5500","TL (thermoluminescence) dating"
"529","Amud Cave","human remains 11","Layer B2","44500","3900","TL (thermoluminescence) dating"
"531","Amud Cave","human remains 11","Layer B2","55400","4000","TL (thermoluminescence) dating"
"533","Amud Cave","human remains 11","Layer B2","59500","4500","TL (thermoluminescence) dating"
"535","Amud Cave","human remains 11","Layer B2","52700","5500","TL (thermoluminescence) dating"
"537","Amud Cave","human remains 11","Layer B2","52400","6800","TL (thermoluminescence) dating"
"539","Amud Cave","human remains 11","Layer B2","45600","3000","TL (thermoluminescence) dating"
"541","Amud Cave","human remains 11","Layer B2","44100","3100","TL (thermoluminescence) dating"
"543","Amud Cave","human remains 11","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"544","Amud Cave","human remains 12","Layer B2","53100","5500","TL (thermoluminescence) dating"
"546","Amud Cave","human remains 12","Layer B2","44500","3900","TL (thermoluminescence) dating"
"548","Amud Cave","human remains 12","Layer B2","55400","4000","TL (thermoluminescence) dating"
"550","Amud Cave","human remains 12","Layer B2","59500","4500","TL (thermoluminescence) dating"
"552","Amud Cave","human remains 12","Layer B2","52700","5500","TL (thermoluminescence) dating"
"554","Amud Cave","human remains 12","Layer B2","52400","6800","TL (thermoluminescence) dating"
"556","Amud Cave","human remains 12","Layer B2","45600","3000","TL (thermoluminescence) dating"
"558","Amud Cave","human remains 12","Layer B2","44100","3100","TL (thermoluminescence) dating"
"560","Amud Cave","human remains 12","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"561","Amud Cave","human remains 13","Layer B2","53100","5500","TL (thermoluminescence) dating"
"563","Amud Cave","human remains 13","Layer B2","44500","3900","TL (thermoluminescence) dating"
"565","Amud Cave","human remains 13","Layer B2","55400","4000","TL (thermoluminescence) dating"
"567","Amud Cave","human remains 13","Layer B2","59500","4500","TL (thermoluminescence) dating"
"569","Amud Cave","human remains 13","Layer B2","52700","5500","TL (thermoluminescence) dating"
"571","Amud Cave","human remains 13","Layer B2","52400","6800","TL (thermoluminescence) dating"
"573","Amud Cave","human remains 13","Layer B2","45600","3000","TL (thermoluminescence) dating"
"575","Amud Cave","human remains 13","Layer B2","44100","3100","TL (thermoluminescence) dating"
"577","Amud Cave","human remains 13","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"578","Amud Cave","human remains 16","Layer B1","49000","4600","TL (thermoluminescence) dating"
"580","Amud Cave","human remains 16","Layer B1","70600","6900","TL (thermoluminescence) dating"
"582","Amud Cave","human remains 16","Layer B1","61300","5200","TL (thermoluminescence) dating"
"584","Amud Cave","human remains 16","Layer B1","59400","5100","TL (thermoluminescence) dating"
"586","Amud Cave","human remains 16","Layer B1","51600","3700","TL (thermoluminescence) dating"
"588","Amud Cave","human remains 16","Layer B1","58100","4100","TL (thermoluminescence) dating"
"590","Amud Cave","human remains 16","Layer B1","53000","7000","ESR (electron spin resonance) dating"
"591","Amud Cave","human remains 17","Layer B2","53100","5500","TL (thermoluminescence) dating"
"593","Amud Cave","human remains 17","Layer B2","44500","3900","TL (thermoluminescence) dating"
"595","Amud Cave","human remains 17","Layer B2","55400","4000","TL (thermoluminescence) dating"
"597","Amud Cave","human remains 17","Layer B2","59500","4500","TL (thermoluminescence) dating"
"599","Amud Cave","human remains 17","Layer B2","52700","5500","TL (thermoluminescence) dating"
"601","Amud Cave","human remains 17","Layer B2","52400","6800","TL (thermoluminescence) dating"
"603","Amud Cave","human remains 17","Layer B2","45600","3000","TL (thermoluminescence) dating"
"605","Amud Cave","human remains 17","Layer B2","44100","3100","TL (thermoluminescence) dating"
"607","Amud Cave","human remains 17","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"608","Amud Cave","human remains 18","Layer B2","53100","5500","TL (thermoluminescence) dating"
"610","Amud Cave","human remains 18","Layer B2","44500","3900","TL (thermoluminescence) dating"
"612","Amud Cave","human remains 18","Layer B2","55400","4000","TL (thermoluminescence) dating"
"614","Amud Cave","human remains 18","Layer B2","59500","4500","TL (thermoluminescence) dating"
"616","Amud Cave","human remains 18","Layer B2","52700","5500","TL (thermoluminescence) dating"
"618","Amud Cave","human remains 18","Layer B2","52400","6800","TL (thermoluminescence) dating"
"620","Amud Cave","human remains 18","Layer B2","45600","3000","TL (thermoluminescence) dating"
"622","Amud Cave","human remains 18","Layer B2","44100","3100","TL (thermoluminescence) dating"
"624","Amud Cave","human remains 18","Layer B2","61000","9000","ESR (electron spin resonance) dating"
"625","Antu","Layer 1 fauna","Layer 1","-","-","-"
"626","Antu","Layer 2 fauna","Layer 2","-","-","-"
"627","Antu","Layer 3 fauna","Layer 3","-","-","-"
"628","Antu","Layer 4 fauna","Layer 4","-","-","-"
"629","Apidima Cave Gamma","Fauna","Cave breccia","15300","4700","U series (uranium-thorium) dating"
"631","Apidima Cave Gamma","Fauna","Cave breccia","12400","6100","U series (uranium-thorium) dating"
"633","Apidima Cave Gamma","Fauna","Cave breccia","13700","5400","U series (uranium-thorium) dating"
"635","Apidima Cave Gamma","Fauna","Cave breccia","10900","900","U series (uranium-thorium) dating"
"637","Apidima Cave Gamma","Fauna","Cave breccia","11000","900","U series (uranium-thorium) dating"
"639","Apidima Cave Gamma","Fauna","Cave breccia","10700","1100","U series (uranium-thorium) dating"
"641","Apidima Cave Gamma","Fauna","Cave breccia","11000","1100","U series (uranium-thorium) dating"
"643","Apidima Cave Gamma","Fauna","Cave breccia","10500","1000","U series (uranium-thorium) dating"
"645","Apidima Cave Gamma","Fauna","Cave breccia","35000","10000","ESR (electron spin resonance) dating"
"647","Apidima Cave Gamma","Fauna","Cave breccia","25000","5000","ESR (electron spin resonance) dating"
"648","Ararat-1 Cave","Unit 2a, Fauna","Unit 2a","354","21","14C (radiocarbon) dating"
"650","Ararat-1 Cave","Unit 2a, Fauna","Unit 2a","0","0","14C (radiocarbon) dating"
"652","Ararat-1 Cave","Unit 2a, Fauna","Unit 2a","33400","2500","OSL (optically stimulated thermoluminescence) dating"
"653","Ararat-1 Cave","Unit 2b, Fauna","Unit 2b","1375","22","14C (radiocarbon) dating"
"655","Ararat-1 Cave","Unit 2b, Fauna","Unit 2b","275","19","14C (radiocarbon) dating"
"657","Ararat-1 Cave","Unit 2b, Fauna","Unit 2b","353","22","14C (radiocarbon) dating"
"659","Ararat-1 Cave","Unit 2b, Fauna","Unit 2b","35100","2500","OSL (optically stimulated thermoluminescence) dating"
"661","Ararat-1 Cave","Unit 2b, Fauna","Unit 2b","131","20","14C (radiocarbon) dating"
"662","Ararat-1 Cave","Unit 2c, Fauna","Unit 2c","-","-","-"
"663","Ararat-1 Cave","Unit 2d, Fauna","Unit 2d","45100","3000","OSL (optically stimulated thermoluminescence) dating"
"664","Ararat-1 Cave","Unit 3, Fauna","Unit 3","39950","900","14C (radiocarbon) dating"
"666","Ararat-1 Cave","Unit 3, Fauna","Unit 3","44300","2900","OSL (optically stimulated thermoluminescence) dating"
"667","Ararat-1 Cave","Unit 4, Fauna","Unit 4","52400","3600","OSL (optically stimulated thermoluminescence) dating"
"668","Ararat-1 Cave","Unit 1, micromammals","Unit 1","-","-","-"
"669","Ararat-1 Cave","Unit 2a, micromammals","Unit 2a","354","21","14C (radiocarbon) dating"
"671","Ararat-1 Cave","Unit 2a, micromammals","Unit 2a","0","0","14C (radiocarbon) dating"
"673","Ararat-1 Cave","Unit 2a, micromammals","Unit 2a","33400","2500","OSL (optically stimulated thermoluminescence) dating"
"674","Ararat-1 Cave","Unit 2b, micromammals","Unit 2b","1375","22","14C (radiocarbon) dating"
"676","Ararat-1 Cave","Unit 2b, micromammals","Unit 2b","275","19","14C (radiocarbon) dating"
"678","Ararat-1 Cave","Unit 2b, micromammals","Unit 2b","353","22","14C (radiocarbon) dating"
"680","Ararat-1 Cave","Unit 2b, micromammals","Unit 2b","35100","2500","OSL (optically stimulated thermoluminescence) dating"
"682","Ararat-1 Cave","Unit 2b, micromammals","Unit 2b","131","20","14C (radiocarbon) dating"
"683","Ararat-1 Cave","Unit 2c, micromammals","Unit 2c","-","-","-"
"684","Ararat-1 Cave","Unit 2d, micromammals","Unit 2d","45100","3000","OSL (optically stimulated thermoluminescence) dating"
"685","Ararat-1 Cave","Unit 3, micromammals","Unit 3","39950","900","14C (radiocarbon) dating"
"687","Ararat-1 Cave","Unit 3, micromammals","Unit 3","44300","2900","OSL (optically stimulated thermoluminescence) dating"
"688","Ararat-1 Cave","Unit 4, micromammals","Unit 4","52400","3600","OSL (optically stimulated thermoluminescence) dating"
"689","Ararat-1 Cave","Unit 5, micromammals","Unit 5","-","-","-"
"690","Arbreda Cave","Arbreda Cave Archaeological Layer I Micromammal Fauna","Layer B1_Mousterian","-","-","-"
"691","Arbreda Cave","Arbreda Cave Archaeological Layer H Micromammal Fauna","Layer B1_Proto-Aurignacian","-","-","-"
"692","Arbreda Cave","Arbreda Cave Archaeological Layer G Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"693","Arbreda Cave","Arbreda Cave Archaeological Layer F Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"694","Arbreda Cave","Arbreda Cave Archaeological Layer E Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"695","Arbreda Cave","Arbreda Cave Archaeological Layer D Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"696","Arbreda Cave","Arbreda Cave Archaeological Layer C Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"697","Arbreda Cave","Arbreda Cave Archaeological Layer B Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"698","Arbreda Cave","Arbreda Cave Archaeological Layer A Micromammal Fauna","Layer B1_Gravettian","-","-","-"
"699","Arbreda Cave","Arbreda Cave Terra Rossa Micromammal Fauna","Layer A Terra rossa","-","-","-"
"700","Arbreda Cave","Arbreda Cave Archaeological Layer J Macromammal Fauna","Layer B2.1","-","-","-"
"701","Arbreda Cave","Arbreda Cave Archaeological Layer J Micromammal Fauna","Layer B2.1","-","-","-"
"702","Arbreda Cave","Arbreda Cave Archaeological Layer D Macromammal Fauna","Layer B1_Gravettian","-","-","-"
"703","Arbreda Cave","Arbreda Cave Archaeological Layer I Macromammal Fauna","Layer B1_Gravettian","-","-","-"
"704","Arbreda Cave","Arbreda Cave Archaeological Layer H Macromammal Fauna","Layer B1_Gravettian","-","-","-"
"705","Arbreda Cave","Arbreda Cave Archaeological Layer E Macromammal Fauna","Layer B1_Gravettian","-","-","-"
"706","Arbreda Cave","Arbreda Cave Archaeological Layer K Macromammal Fauna","Layer B2.1","-","-","-"
"707","Arbreda Cave","Arbreda Cave Archaeological Layer K Micromammal Fauna","Layer B2.1","-","-","-"
"708","Arbreda Cave","Arbreda Cave Archaeological Layer L Micromammal Fauna","Layer B2.2","-","-","-"
"709","Arbreda Cave","Arbreda Cave Archaeological Layer L Macromammal Fauna","Layer B2.2","-","-","-"
"710","Arbreda Cave","Arbreda Cave Archaeological Layer M Macromammal Fauna","Layer B2.2","-","-","-"
"711","Arbreda Cave","Arbreda Cave Archaeological Layer M Micromammal Fauna","Layer B2.2","-","-","-"
"712","Arbreda Cave","Arbreda Cave Archaeological Layer N Micromammal Fauna","Layer B2.2","-","-","-"
"713","Arbreda Cave","Arbreda Cave Archaeological Layer N Macromammal Fauna","Layer B2.2","-","-","-"
"714","Archi","human remains","C-3","-","-","-"
"715","Archi","C3, Fauna","C-3","-","-","-"
"716","Archi","D2, Fauna","D-2","-","-","-"
"717","Arcy-sur-Cure - Grotte du Bison","Unit B Fauna","Unit B","24140","310","14C (radiocarbon) dating"
"718","Arcy-sur-Cure - Grotte du Bison","Unit D Fauna","Unit D","-","-","-"
"719","Arcy-sur-Cure - Grotte du Bison","Unit I Fauna","Unit I","-","-","-"
"720","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 01","Unit I","-","-","-"
"721","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 02","Unit I","-","-","-"
"722","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 03","Unit I","-","-","-"
"723","Arcy-sur-Cure - Grotte du Bison","Unit I human remains 04","Unit I","-","-","-"
"724","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","36840","335","14C (radiocarbon) dating"
"726","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","38400","317","14C (radiocarbon) dating"
"728","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","36210","250","14C (radiocarbon) dating"
"730","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","40230","395","14C (radiocarbon) dating"
"732","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","40930","393","14C (radiocarbon) dating"
"734","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","39290","334","14C (radiocarbon) dating"
"736","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","36820","257","14C (radiocarbon) dating"
"738","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","36540","248","14C (radiocarbon) dating"
"740","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","37510","275","14C (radiocarbon) dating"
"742","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","39020","352","14C (radiocarbon) dating"
"744","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","39070","332","14C (radiocarbon) dating"
"746","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","40830","778","14C (radiocarbon) dating"
"748","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","39960","702","14C (radiocarbon) dating"
"750","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","40600","1300","14C (radiocarbon) dating"
"752","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","48700","3600","14C (radiocarbon) dating"
"754","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","40900","1300","14C (radiocarbon) dating"
"756","Arcy-sur-Cure - Grotte du Renne","Layer Xc Fauna","Unit X","38700","1000","14C (radiocarbon) dating"
"757","Ariendorf","2 fauna","Loess Bed II","216000","13000","IRSL post-IR (post-infrared infrared stimulated luminescence) dating"
"759","Ariendorf","2 fauna","Loess Bed II","199000","18000","TL (thermoluminescence) dating"
"761","Ariendorf","2 fauna","Loess Bed II","142000","14000","TL (thermoluminescence) dating"
"763","Ariendorf","2 fauna","Loess Bed II","198000","22000","TL (thermoluminescence) dating"
"765","Ariendorf","2 fauna","Loess Bed II","140000","19000","TL (thermoluminescence) dating"
"767","Ariendorf","2 fauna","Loess Bed II","153000","17000","TL (thermoluminescence) dating"
"768","Arlanpe","Arlanpe SQ2 level VI fauna","Nivel VI","184271","34258","U series (uranium-thorium) dating"
"769","Arlanpe","Arlanpe SQ2 level 5 fauna","Nivel 5","184271","34258","U series (uranium-thorium) dating"
"770","Arlanpe","Arlanpe SQ2 level 4 fauna","Nivel 4","-","-","-"
"771","Arlanpe","Arlanpe SQ3 level V fauna","Nivel V","-","-","-"
"772","Arlanpe","Arlanpe SQ3 level IV fauna","Nivel IV","-","-","-"
"773","Arlanpe","Arlanpe SQ3 level 3 fauna","Nivel 3","-","-","-"
"774","Arlanpe","Arlanpe SQ3 level D fauna","Nivel D","184271","34258","U series (uranium-thorium) dating"
"776","Arlanpe","Arlanpe SQ3 level D fauna","Nivel D","70599","-1","AAR (amino acid racemization) dating"
