"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"332","Biache-Saint-Vaast","Biache Unit 5 small mammal fauna","Unit 5","-","-","-"
"333","Biache-Saint-Vaast","Biache Unit 6 small mammal fauna","Unit 6","-","-","-"
"334","Biache-Saint-Vaast","Biache couche D large mammal fauna","Unit 5","-","-","-"
"335","Biache-Saint-Vaast","Biache couche D1 large mammal fauna","Unit 5","-","-","-"
"336","Bilzingsleben","Bilzingsleben Fauna","archaeological find horizon","-","-","-"
"337","Bilzingsleben","Bilzingsleben, Micromammals","archaeological find horizon","-","-","-"
"338","Bisnik Cave","Bisnik Cave layer 18 fauna","Layer 18","-","-","-"
"339","Bisnik Cave","Bisnik Cave layer 15 fauna","Layer 15","-","-","-"
"340","Bisnik Cave","Bisnik Cave layer 14 fauna","Layer 14","-","-","-"
"341","Bisnik Cave","Bisnik Cave layer 13 fauna","Layer 13","-","-","-"
"342","Bisnik Cave","Bisnik Cave layer 12 fauna","Layer 12","-","-","-"
"343","Bisnik Cave","Bisnik Cave layer 11 fauna","Layer 11","-","-","-"
"344","Bisnik Cave","Bisnik Cave layer 10 fauna","Layer 10","-","-","-"
"345","Bisnik Cave","Bisnik Cave layer 9 fauna","Layer 9","-","-","-"
"346","Bisnik Cave","Bisnik Cave layer 8 fauna","Layer 8","-","-","-"
"347","Bisnik Cave","Bisnik Cave layer 7 fauna","Layer 7","-","-","-"
"348","Bisnik Cave","Bisnik Cave layer 6 fauna","Layer 6","-","-","-"
"349","Bisnik Cave","Bisnik Cave layer 5 fauna","Layer 5","-","-","-"
"350","Bisnik Cave","Bisnik Cave layer 4 fauna","Layer 4","-","-","-"
"351","Bisnik Cave","Bisnik Cave layer 3 fauna","Layer 3","-","-","-"
"352","Bisnik Cave","Bisnik Cave layer 2 fauna","Layer 2","-","-","-"
"353","Bocksteinschmiede-Bocksteinloch","Bocksteinschmiede-Bocksteinloch GH i Fauna","GH i","-","-","-"
"354","Bocksteinschmiede-Bocksteinloch","Bocksteinschmiede-Bocksteinloch GH h Fauna","GH h","-","-","-"
"355","Bocksteinschmiede-Bocksteinloch","Bocksteinschmiede-Bocksteinloch GH g Fauna","GH g","-","-","-"
"356","Bocksteinschmiede-Bocksteinloch","Bocksteinschmiede-Bocksteinloch GH f Fauna","GH f","-","-","-"
"357","Bogdanovka","Bogdanovka Layer 4 Mammal Fauna","Layer 4","-","-","-"
"358","Bogdanovka","Bogdanovka Layer 5 Mammal Fauna","Layer 5","-","-","-"
"359","Bogdanovka","Bogdanovka Layer 6 Mammal Fauna","Layer 6","-","-","-"
"360","Bogdanovka","Bogdanovka Cultural Layer Mammal Fauna","Layer 7","-","-","-"
"361","Bogdanovka","Bogdanovka Towpath Mammal Fauna","Layer 4","-","-","-"
"362","Bogdanovka","Bogdanovka Towpath Mammal Fauna","Layer 5","-","-","-"
"363","Bogdanovka","Bogdanovka Towpath Mammal Fauna","Layer 6","-","-","-"
"364","Bogdanovka","Bogdanovka Towpath Mammal Fauna","Layer 7","-","-","-"
"365","Boh Dambang","Boh Dambang, Fauna","Cave sediment","-","-","-"
"366","Bojnice III Cave Moat","Bojnice III Cave Moat Cultural Layer VIII mammal fauna","Travertine 8","-","-","-"
"367","Bojnice III Cave Moat","Bojnice III Cave Moat Cultural Layer IX mammal fauna","Travertine 9","-","-","-"
"368","Bojnice III Cave Moat","Bojnice III Cave Moat Cultural Layer X mammal fauna","Travertine 10","-","-","-"
"369","Bollschweil","Bollschweil fauna","GE-1","151000","20000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"371","Bollschweil","Bollschweil fauna","GE-1","171000","27000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"373","Bollschweil","Bollschweil fauna","GE-1","112000","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"375","Bollschweil","Bollschweil fauna","GE-1","143000","18000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"377","Bollschweil","Bollschweil fauna","GE-1","98000","9000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"379","Bollschweil","Bollschweil fauna","GE-1","126000","15000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"381","Bollschweil","Bollschweil fauna","GE-1","82000","7000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"383","Bollschweil","Bollschweil fauna","GE-1","112000","13000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"384","Bollschweil","Bollschweil fauna","GE-2","151000","20000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"386","Bollschweil","Bollschweil fauna","GE-2","171000","27000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"388","Bollschweil","Bollschweil fauna","GE-2","112000","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"390","Bollschweil","Bollschweil fauna","GE-2","143000","18000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"392","Bollschweil","Bollschweil fauna","GE-2","98000","9000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"394","Bollschweil","Bollschweil fauna","GE-2","126000","15000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"396","Bollschweil","Bollschweil fauna","GE-2","82000","7000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"398","Bollschweil","Bollschweil fauna","GE-2","112000","13000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"399","Bolomor Cave","Bolomore Cave, level IV, Paleofauna","Nivel IV","-","-","-"
"400","Bolomor Cave","Bolomor Cave, level XI, Palaeofauna","Nivel XI","-","-","-"
"401","Bolomor Cave","Bolomor Cave, level XII, Palaeofauna","Nivel XII","-","-","-"
"402","Bolomor Cave","Bolomor Cave level IV human remains 01","Nivel IV","-","-","-"
"403","Bolomor Cave","Bolomor Cave level IV human remains 02","Nivel IV","-","-","-"
"404","Bolomor Cave","Bolomor Cave level IV human remains 03","Nivel IV","-","-","-"
"405","Bolomor Cave","Bolomor Cave level XIII human remains 04","Nivel XIII","-","-","-"
"406","Bolomor Cave","Bolomor Cave, level XI, Micromammals","Nivel XI","-","-","-"
"407","Bolomor Cave","Bolomor Cave, level XII, Micromammals","Nivel XII","-","-","-"
"408","Bolomor Cave","Bolomor Cave, level IV, Micromammals","Nivel IV","-","-","-"
"409","Bolomor Cave","Bolomor Cave, Level II, Micromammals","Nivel II","-","-","-"
"410","Bolomor Cave","Bolomor Cave, Level III, Micromammals","Nivel III","-","-","-"
"411","Bolomor Cave","Bolomor Cave, Level V, Micromammals","Nivel V","-","-","-"
"412","Bolomor Cave","Bolomor Cave, Level VII, Micromammals","Nivel VII","-","-","-"
"413","Bolomor Cave","Bolomor Cave, Level VIII-IX, Micromammals","Nivel IX","-","-","-"
"414","Bolomor Cave","Bolomor Cave, Level VIII-IX, Micromammals","Nivel VIII","-","-","-"
"415","Bolomor Cave","Bolomor Cave, Level XIII, Micromammals","Nivel XIII","-","-","-"
"416","Bolomor Cave","Bolomor Cave, Level II","Nivel II","-","-","-"
"417","Bolomor Cave","Bolomor Cave, Level III","Nivel III","-","-","-"
"418","Bolomor Cave","Bolomor Cave, Level IV","Nivel IV","-","-","-"
"419","Bolomor Cave","Bolomor Cave, Level V","Nivel V","-","-","-"
"420","Bolomor Cave","Bolomor Cave, Level VI","Nivel VI","-","-","-"
"421","Bolomor Cave","Bolomor Cave, Level VIII","Nivel VIII","-","-","-"
"422","Bolomor Cave","Bolomor Cave, Level XII","Nivel XII","-","-","-"
"423","Bolomor Cave","Bolomor Cave, Level XIII","Nivel XIII","-","-","-"
"424","Bolshie Allaki-2","Cultural horizon 2 Macromammal Fauna","Layer 3","-","-","-"
"425","Bolshie Allaki-2","Cultural horizon 2 Macromammal Fauna","Layer 4","-","-","-"
"426","Bolshie Allaki-2","Cultural horizon 2 Macromammal Fauna","Layer 5","-","-","-"
"427","Bolshoi Zangisan","Bolshoi Zangisan Layer 5c Macromammal Fauna","Layer 5c","-","-","-"
"428","Bolshoi Zangisan","Bolshoi Zangisan Layer 5c Micromammal Fauna","Layer 5c","-","-","-"
"429","Bondi Cave","Bondi Cave fauna UP - indet.","Layer I","-","-","-"
"430","Bondi Cave","Bondi Cave fauna UP - indet.","Layer II","-","-","-"
"431","Bondi Cave","Bondi Cave fauna UP - indet.","Layer III","-","-","-"
"432","Bondi Cave","Bondi Cave fauna UP - indet.","Layer IV","-","-","-"
"433","Bondi Cave","Bondi Cave fauna UP - indet.","Layer VI","-","-","-"
"434","Bondi Cave","Bondi Cave fauna UP - indet.","Layer Va","-","-","-"
"435","Bondi Cave","Bondi Cave fauna UP - indet.","Layer Vb","-","-","-"
"436","Bondi Cave","Bondi Cave fauna UP - indet.","Layer Vc","-","-","-"
"437","Bondi Cave","Bondi Cave fauna UP - indet.","Layer Vd","-","-","-"
"438","Bondi Cave","Bondi Cave fauna layer I","Layer I","-","-","-"
"439","Bondi Cave","Bondi Cave fauna layer II","Layer II","-","-","-"
"440","Bondi Cave","Bondi Cave fauna layer III","Layer III","-","-","-"
"441","Bondi Cave","Bondi Cave fauna layer III?","Layer III","-","-","-"
"442","Bondi Cave","Bondi Cave fauna layer I - III","Layer I","-","-","-"
"443","Bondi Cave","Bondi Cave fauna layer I - III","Layer II","-","-","-"
"444","Bondi Cave","Bondi Cave fauna layer I - III","Layer III","-","-","-"
"445","Bondi Cave","Bondi Cave fauna layer III - IV","Layer III","27120","240","14C (radiocarbon) dating"
"446","Bondi Cave","Bondi Cave fauna layer III - IV","Layer IV","27120","240","14C (radiocarbon) dating"
"447","Bondi Cave","Bondi Cave fauna layer IV - V","Layer IV","-","-","-"
"448","Bondi Cave","Bondi Cave fauna layer IV - V","Layer Va","-","-","-"
"449","Bondi Cave","Bondi Cave fauna layer IV - V","Layer Vb","-","-","-"
"450","Bondi Cave","Bondi Cave fauna layer IV - V","Layer Vc","-","-","-"
"451","Bondi Cave","Bondi Cave fauna layer IV - V","Layer Vd","-","-","-"
"452","Bondi Cave","Bondi Cave fauna layer >IV","Layer IV","-","-","-"
"453","Bondi Cave","Bondi Cave fauna layer >IV","Layer VI","-","-","-"
"454","Bondi Cave","Bondi Cave fauna layer >IV","Layer VII","-","-","-"
"455","Bondi Cave","Bondi Cave fauna layer >IV","Layer VIII","-","-","-"
"456","Bondi Cave","Bondi Cave fauna layer >IV","Layer Va","-","-","-"
"457","Bondi Cave","Bondi Cave fauna layer >IV","Layer Vb","-","-","-"
"458","Bondi Cave","Bondi Cave fauna layer >IV","Layer Vc","-","-","-"
"459","Bondi Cave","Bondi Cave fauna layer >IV","Layer Vd","-","-","-"
"460","Bondi Cave","Bondi Cave fauna layer V","Layer Va","35300","650","14C (radiocarbon) dating"
"462","Bondi Cave","Bondi Cave fauna layer V","Layer Va","34950","600","14C (radiocarbon) dating"
"464","Bondi Cave","Bondi Cave fauna layer V","Layer Va","33850","550","14C (radiocarbon) dating"
"466","Bondi Cave","Bondi Cave fauna layer V","Layer Va","33950","550","14C (radiocarbon) dating"
"468","Bondi Cave","Bondi Cave fauna layer V","Layer Va","34000","550","14C (radiocarbon) dating"
"470","Bondi Cave","Bondi Cave fauna layer V","Layer Va","33850","550","14C (radiocarbon) dating"
"472","Bondi Cave","Bondi Cave fauna layer V","Layer Va","30890","390","14C (radiocarbon) dating"
"474","Bondi Cave","Bondi Cave fauna layer V","Layer Va","31300","400","14C (radiocarbon) dating"
"476","Bondi Cave","Bondi Cave fauna layer V","Layer Va","35000","650","14C (radiocarbon) dating"
"478","Bondi Cave","Bondi Cave fauna layer V","Layer Va","34650","600","14C (radiocarbon) dating"
"480","Bondi Cave","Bondi Cave fauna layer V","Layer Va","34650","600","14C (radiocarbon) dating"
"481","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","35300","650","14C (radiocarbon) dating"
"483","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","34950","600","14C (radiocarbon) dating"
"485","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","33850","550","14C (radiocarbon) dating"
"487","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","33950","550","14C (radiocarbon) dating"
"489","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","34000","550","14C (radiocarbon) dating"
"491","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","33850","550","14C (radiocarbon) dating"
"493","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","30890","390","14C (radiocarbon) dating"
"495","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","31300","400","14C (radiocarbon) dating"
"497","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","35000","650","14C (radiocarbon) dating"
"499","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","34650","600","14C (radiocarbon) dating"
"501","Bondi Cave","Bondi Cave fauna layer V","Layer Vb","34650","600","14C (radiocarbon) dating"
"502","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","35300","650","14C (radiocarbon) dating"
"504","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","34950","600","14C (radiocarbon) dating"
"506","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","33850","550","14C (radiocarbon) dating"
"508","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","33950","550","14C (radiocarbon) dating"
"510","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","34000","550","14C (radiocarbon) dating"
"512","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","33850","550","14C (radiocarbon) dating"
"514","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","30890","390","14C (radiocarbon) dating"
"516","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","31300","400","14C (radiocarbon) dating"
"518","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","35000","650","14C (radiocarbon) dating"
"520","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","34650","600","14C (radiocarbon) dating"
"522","Bondi Cave","Bondi Cave fauna layer V","Layer Vc","34650","600","14C (radiocarbon) dating"
"523","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","35300","650","14C (radiocarbon) dating"
"525","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","34950","600","14C (radiocarbon) dating"
"527","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","33850","550","14C (radiocarbon) dating"
"529","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","33950","550","14C (radiocarbon) dating"
"531","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","34000","550","14C (radiocarbon) dating"
"533","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","33850","550","14C (radiocarbon) dating"
"535","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","30890","390","14C (radiocarbon) dating"
"537","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","31300","400","14C (radiocarbon) dating"
"539","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","35000","650","14C (radiocarbon) dating"
"541","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","34650","600","14C (radiocarbon) dating"
"543","Bondi Cave","Bondi Cave fauna layer V","Layer Vd","34650","600","14C (radiocarbon) dating"
"544","Bondi Cave","Bondi Cave fauna layer V?","Layer Va","-","-","-"
"545","Bondi Cave","Bondi Cave fauna layer V?","Layer Vb","-","-","-"
"546","Bondi Cave","Bondi Cave fauna layer V?","Layer Vc","-","-","-"
"547","Bondi Cave","Bondi Cave fauna layer V?","Layer Vd","-","-","-"
"548","Bondi Cave","Bondi Cave fauna layer V - VI","Layer VI","-","-","-"
"549","Bondi Cave","Bondi Cave fauna layer V - VI","Layer Va","-","-","-"
"550","Bondi Cave","Bondi Cave fauna layer V - VI","Layer Vb","-","-","-"
"551","Bondi Cave","Bondi Cave fauna layer V - VI","Layer Vc","-","-","-"
"552","Bondi Cave","Bondi Cave fauna layer V - VI","Layer Vd","-","-","-"
"553","Bondi Cave","Bondi Cave fauna layer VI","Layer VI","47500","2900","14C (radiocarbon) dating"
"554","Bondi Cave","Bondi Cave fauna layer VI - VII","Layer VI","-","-","-"
"555","Bondi Cave","Bondi Cave fauna layer VI - VII","Layer VII","-","-","-"
"556","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","48200","1000000","14C (radiocarbon) dating"
"558","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","45500","1000000","14C (radiocarbon) dating"
"560","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","45100","1000000","14C (radiocarbon) dating"
"562","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","46200","2400","14C (radiocarbon) dating"
"564","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","48700","1000000","14C (radiocarbon) dating"
"566","Bondi Cave","Bondi Cave fauna layer VII","Layer VII","47500","1000000","14C (radiocarbon) dating"
"567","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VII","47700","1000000","14C (radiocarbon) dating"
"569","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VII","48600","1000000","14C (radiocarbon) dating"
"571","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VII","48100","1000000","14C (radiocarbon) dating"
"572","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VIII","47700","1000000","14C (radiocarbon) dating"
"574","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VIII","48600","1000000","14C (radiocarbon) dating"
"576","Bondi Cave","Bondi Cave fauna layer VII - VIII","Layer VIII","48100","1000000","14C (radiocarbon) dating"
"577","Bondi Cave","Bondi Cave fauna layer VIII","Layer VIII","48400","1000000","14C (radiocarbon) dating"
"578","Bordu Mare Cave","OP, human remains 01","Couche III","-","-","-"
"579","Bordu Mare Cave","OP, human remains 02","Couche III","-","-","-"
"580","Bordu Mare Cave","OP, human remains 03","Couche III","-","-","-"
"581","Bordu Mare Cave","Couche I, Fauna","Couche I","-","-","-"
"582","Bordu Mare Cave","Couche II, Fauna","Couche II","-","-","-"
"583","Bordu Mare Cave","Couche III, Fauna","Couche III","-","-","-"
"584","Bordu Mare Cave","Couche IV, Fauna","Couche IV","-","-","-"
"585","Bordu Mare Cave","Couche V, Fauna","Couche V","-","-","-"
"586","Bordu Mare Cave","Couche I, micromammals","Couche I","-","-","-"
"587","Bordu Mare Cave","Couche II, micromammals","Couche II","-","-","-"
"588","Bordu Mare Cave","Couche III, micromammals","Couche III","-","-","-"
"589","Bordu Mare Cave","Couche IV, micromammals","Couche IV","-","-","-"
"590","Bordu Mare Cave","Couche V, micromammals","Couche V","-","-","-"
"591","Borshchevo 5","Borshchevo 5 Cultural Horizon 1a/1b Macromammal Fauna","Layer 1","-","-","-"
"592","Borshchevo 5","Borshchevo 5 Cultural Horizon 1a/1b Macromammal Fauna","Layer 2","-","-","-"
"593","Borshchevo 5","Borshchevo 5 Cultural Horizon 1a Macromammal Fauna","Layer 1","-","-","-"
"594","Borshchevo 5","Borshchevo 5 Cultural Horizon 1b Macromammal Fauna","Layer 2","-","-","-"
"595","Borsuka Cave","Layer IV Micro-Mammal Fauna","Layer IV","-","-","-"
"596","Borsuka Cave","Layer VI Micro-Mammal Fauna","Layer VI","-","-","-"
"597","Borsuka Cave","Layer VII Micro-Mammal Fauna","Layer VII","-","-","-"
"598","Borsuka Cave","Layer IV Macro-Mammal Fauna","Layer IV","-","-","-"
"599","Borsuka Cave","Layer VI Macro-Mammal Fauna","Layer VI","-","-","-"
"600","Borsuka Cave","Layer VII Macro-Mammal Fauna","Layer VII","-","-","-"
"601","Braholo Cave","Braholo Cave, G6 Assemblage 2, Fauna","Layer 4 (G6)","-","-","-"
"602","Braholo Cave","Braholo Cave, G6 Assemblage 3, Fauna","Layer 7 (G6)","-","-","-"
"603","Braholo Cave","Braholo Cave, G6 Assemblage 4, Fauna","Layer 9 (G6)","-","-","-"
"604","Braholo Cave","Braholo Cave, G6 Assemblage 2, micromammals","Layer 4 (G6)","-","-","-"
"605","Braholo Cave","Braholo Cave, G6 Assemblage 3, micromammals","Layer 7 (G6)","-","-","-"
"606","Braholo Cave","Braholo Cave, G6 Assemblage 4, micromammals","Layer 9 (G6)","-","-","-"
"607","Breitenbach-Schneidemuehle","Collection Nationalmuseum Nürnberg Macromammal Fauna","Layer 1","-","-","-"
"608","Breitenbach-Schneidemuehle","Collection Nationalmuseum Nürnberg Macromammal Fauna","Layer 2","-","-","-"
"609","Breitenbach-Schneidemuehle","Collection Nationalmuseum Nürnberg Macromammal Fauna","Layer 3","-","-","-"
"610","Breitenbach-Schneidemuehle","Collection Nationalmuseum Nürnberg Macromammal Fauna","Layer 4","-","-","-"
"611","Breuil","Breuil Layer Br Fauna","Layer d","-","-","-"
"612","Breuil","Breuil Layer B 3/4 Fauna","Layer d","36600","2700","ESR (electron spin resonance) dating"
"613","Brillenhöhle","Brillenhöhle Layer IV Fauna","GH 4","-","-","-"
"614","Brillenhöhle","Brillenhöhle Layer V Fauna","GH 5","-","-","-"
"615","Brillenhöhle","Brillenhöhle Layer VI Fauna","GH 6","-","-","-"
"616","Brillenhöhle","Brillenhöhle Layer VII Fauna","GH 7","-","-","-"
"617","Brillenhöhle","Brillenhöhle Layer VIII Fauna","GH 8","-","-","-"
"618","Brillenhöhle","Brillenhöhle Layer IX Fauna","GH 9","-","-","-"
"619","Brillenhöhle","Brillenhöhle Layer X Fauna","GH 10","-","-","-"
"620","Brillenhöhle","Brillenhöhle Layer XI Fauna","GH 11","-","-","-"
